=== ELEMENTS ===,,,,,,,,,,
ElementId,Category,FamilyAndType,Mark,X_ft,Y_ft,Z_ft,MinX,MinY,MaxX,MaxY
756775,Walls,"Core - Concrete 10""",,-5.6667,23.0964,10.0833,-6.0833,18.651,-5.25,27.5417
756965,Walls,"Core - Concrete 10""",,-90.875,29.9583,7.5833,-91.2917,25.625,-90.4583,34.2917
757097,Walls,"Core - Concrete 10""",,-95.5,33.875,7.5833,-100.125,33.4583,-90.875,34.2917
757247,Walls,"Core - Concrete 10""",,-95.2917,25.625,7.5833,-100.125,25.2083,-90.4583,26.0417
785946,Walls,"Interior - 4 7/8"" Partition (NR)",,-43.026,-1.9635,10.0833,-44.2604,-2.1667,-41.7917,-1.7604
785947,Walls,"Interior - 7 1/4"" Partition (NR)",,-41.7917,-7.0781,10.0833,-42.0938,-12.0937,-41.4896,-2.0625
785948,Walls,"Interior - 4 7/8"" Partition (NR)",,-30.4818,-11.0573,10.0833,-32.2344,-11.2604,-28.7292,-10.8542
785949,Walls,"Interior - 4 7/8"" Partition (NR)",,-28.6302,-3.3151,10.0833,-28.8333,-4.6667,-28.4271,-1.9635
785950,Walls,"Interior - 4 7/8"" Partition (NR)",,-43.026,-11.8906,10.0833,-44.2604,-12.0937,-41.7917,-11.6875
785952,Walls,"Interior - 4 7/8"" Partition (NR)",,-30.4323,-4.4635,10.0833,-32.2344,-4.6667,-28.6302,-4.2604
785953,Walls,"Interior - 4 7/8"" Partition (NR)",,-27.4948,-11.8906,10.0833,-28.7292,-12.0937,-26.2604,-11.6875
785954,Walls,"Interior - 4 7/8"" Partition (NR)",,-32.2344,-9.9635,10.0833,-32.4375,-10.9583,-32.0313,-8.9687
785955,Walls,"Interior - 4 7/8"" Partition (NR)",,-40.474,-5.0365,10.0833,-41.7917,-5.2396,-39.1563,-4.8333
785957,Walls,"Interior - 4 7/8"" Partition (NR)",,-27.5469,-1.9635,10.0833,-28.8333,-2.1667,-26.2604,-1.7604
785960,Doors,"36"" x 84"" (Cores)",202A,-34.375,-3.5417,11.6667,-36.0417,-5.3646,-32.7083,-1.7187
786584,Walls,"Interior - 4 7/8"" Partition (NR)",,34.1927,12.9635,10.0833,32.9583,12.7604,35.4271,13.1667
786585,Walls,"Interior - 7 1/4"" Partition (NR)",,32.9583,18.0781,10.0833,32.6562,13.0625,33.2604,23.0937
786586,Walls,"Interior - 4 7/8"" Partition (NR)",,22.2708,22.0573,10.0833,19.8958,21.8542,24.6458,22.2604
786587,Walls,"Interior - 4 7/8"" Partition (NR)",,19.7969,14.2161,10.0833,19.5938,12.9635,20,15.4688
786588,Walls,"Interior - 4 7/8"" Partition (NR)",,34.1927,22.8906,10.0833,32.9583,22.6875,35.4271,23.0937
786589,Walls,"Interior - 4 7/8"" Partition (NR)",,23.401,14.2656,10.0833,23.1979,13.0625,23.6042,15.4688
786590,Walls,"Interior - 4 7/8"" Partition (NR)",,21.599,15.2656,10.0833,19.7969,15.0625,23.401,15.4688
786591,Walls,"Interior - 4 7/8"" Partition (NR)",,18.6615,22.8906,10.0833,17.4271,22.6875,19.8958,23.0938
786592,Walls,"Chase - GWB & Metal Stud 2 1/4""",,23.2917,19.276,10.0833,23.1979,18.4792,23.3854,20.0729
786593,Walls,"Interior - 4 7/8"" Partition (NR)",,31.6406,15.9635,10.0833,30.3229,15.7604,32.9583,16.1667
786595,Walls,"Interior - 4 7/8"" Partition (NR)",,18.7135,12.9635,10.0833,17.4271,12.7604,20,13.1667
786598,Doors,"36"" x 84"" (Cores)",205A,25.5677,14.5417,11.6667,23.901,12.7187,27.2344,16.3646
786784,Doors,"36"" x 84"" (60 MIN)",202B,-29.1563,1.0156,11.6667,-30.8229,-0.7604,-27.4896,2.7917
786853,Doors,"36"" x 84"" (60 MIN)",205B,21.75,10.4844,11.6667,20.0833,8.7083,23.4167,12.2604
796396,Walls,"Interior - 8 1/2"" Partition (2-hr)",,51.0313,5.6901,10.0833,50.6771,2.375,51.3854,9.0052
797941,Walls,"Interior - 7 1/4"" Partition (NR)",,-29.8958,11.1901,10.0833,-30.1979,9.0052,-29.5938,13.375
798132,Walls,"Interior - 7 1/4"" Partition (NR)",,-33.5365,18.5625,10.0833,-39.875,18.2604,-27.1979,18.8646
798133,Walls,"Interior - 4 7/8"" Partition (NR)",,-27.401,19.9115,10.0833,-27.6042,18.5625,-27.1979,21.2604
800030,Doors,"36"" x 84"" (Cores)",203B,-31.375,16.3229,11.6667,-33.1979,14.6563,-29.5521,17.9896
800260,Walls,"Interior - 4 7/8"" Partition (NR)",,-37.7917,15.4635,10.0833,-39.4688,15.2604,-36.1146,15.6667
800261,Walls,"Interior - 4 7/8"" Partition (NR)",,-37.7917,12.0573,10.0833,-39.4688,11.8542,-36.1146,12.2604
805013,Doors,"36"" x 84"" (60 MIN)",203A,-23.8438,10.4844,11.6667,-25.5104,8.7083,-22.1771,12.2604
807787,Walls,"Interior - 4 7/8"" Partition (NR)",,-15.2656,16.2318,10.0833,-15.4687,13.5469,-15.0625,18.9167
808244,Walls,"Interior - 7 1/4"" Partition (NR)",,-13.6979,11.3776,10.0833,-14,9.0052,-13.3958,13.75
808252,Walls,"Interior - 4 7/8"" Partition (NR)",,-14.8802,13.5469,10.0833,-16.0625,13.3438,-13.6979,13.75
809458,Walls,"Interior - 7 1/4"" Partition (NR)",,-10.7552,18.9167,10.0833,-15.1667,18.6146,-6.3437,19.2188
809470,Doors,"36"" x 84"" (Cores)",204B,-13.7865,16.6979,11.6667,-15.5104,15.0313,-12.0625,18.3646
809636,Walls,"Interior - 8 1/2"" Partition (2-hr)",,-4.9896,13.7474,10.0833,-5.3437,8.75,-4.6354,18.7448
809639,Walls,"Interior - 4 7/8"" Partition (NR)",,-6.6198,15.4115,10.0833,-8.25,15.2083,-4.9896,15.6146
826267,Windows,"50"" x 60""",119,-34.7604,42.603,14.0053,-37.0729,41.5938,-32.4479,43.6123
826274,Windows,"50"" x 60""",120,-26.4271,42.603,14.0053,-28.7396,41.5938,-24.1146,43.6123
826288,Windows,"50"" x 60""",122,-9.7604,42.603,14.0053,-12.0729,41.5938,-7.4479,43.6123
826309,Windows,"50"" x 60""",125,36.0729,42.603,14.0053,33.7604,41.5938,38.3854,43.6123
826316,Windows,"50"" x 60""",126,-1.4271,42.603,14.0053,-3.7396,41.5938,0.8854,43.6123
826323,Windows,"50"" x 60""",127,27.7396,42.603,14.0053,25.4271,41.5938,30.0521,43.6123
831926,Walls,"Interior - 4 7/8"" Partition (NR)",,47.8073,6.0052,10.0833,47.6042,3.0052,48.0104,9.0052
831927,Doors,"36"" x 84""",201B,46.3281,6.8125,11.6667,44.6042,5.1458,48.0521,8.4792
836408,Windows,"50"" x 80""",138,-79.0833,42.4112,12.2969,-81.3958,41.5938,-76.7708,43.2287
836429,Windows,"50"" x 80""",141,-85.7083,42.4112,12.2969,-88.0208,41.5938,-83.3958,43.2287
881710,Doors,"36"" x 84"" (180 MIN)",S22B,-42.5104,20.6458,11.75,-44.2083,18.6667,-40.8125,22.625
881716,Walls,"Core - Concrete 12""",,-49.25,39.987,7.5833,-49.75,36.224,-48.75,43.75
881724,Walls,"Core - Concrete 12""",,-39.875,30.7083,10.0833,-40.375,19.2083,-39.375,42.2083
881948,Stairs,Stair,,-44.5625,34.0417,2.4327,-48.75,25.0417,-40.375,43.0417
882136,Stairs,Stair,,-44.5625,34.1146,13.4583,-48.75,26.2708,-40.375,41.9583
882249,Multistory Stairs,Multistory Stairs,,-44.5625,34.1146,13.7083,-49.25,25.7708,-39.875,42.4583
882800,Walls,"Core - Concrete 12""",,-44.6276,19.2083,10.0833,-49.8802,18.7083,-39.375,19.7083
882827,Stairs,Stair,,-44.5625,33.3646,-10.0618,-48.75,24.9792,-40.375,41.75
887288,Walls,"Interior - 6 1/8"" Partition (2-hr)",,6.5052,13.5417,10.0833,3.5833,13.2865,9.4271,13.7969
887308,Walls,"Interior - 6 1/8"" Partition (2-hr)",,9.1719,18.6276,10.0833,8.9167,13.5417,9.4271,23.7135
887778,Doors,"36"" x 84"" (45 MIN)",201A,5.0208,16.0104,11.75,3.0521,14.3125,6.9896,17.7083
887939,Walls,"Interior - 6 1/8"" Partition (2-hr)",,6.5443,20.2083,10.0833,3.9167,19.9531,9.1719,20.4635
888013,Walls,"Interior - 6 1/8"" Partition (2-hr)",,6.3359,23.4583,10.0833,3.5,23.2031,9.1719,23.7135
900615,Walls,"Interior - 8 1/2"" Partition (2-hr)",,-39.4688,13.7917,10.0833,-39.8229,9.0052,-39.1146,18.5781
900745,Walls,"Interior - 4 7/8"" Partition (NR)",,-45.6094,10.5365,10.0833,-45.8125,2.4948,-45.4063,18.5781
900781,Walls,"Interior - 4 7/8"" Partition (NR)",,-47.625,8.9531,10.0833,-49.6406,8.75,-45.6094,9.1563
946544,Walls,Glazing Wall - Stair,,-104.8333,43.25,30.0417,-108.0208,42.75,-101.6458,43.75
1024619,Walls,"Exterior - 9 7/8"" EIFS on Mtl. Stud",,-35.25,-28.5864,8.3333,-47.25,-28.9979,-23.25,-28.175
1047581,Walls,"Core - Concrete 12""",,-44.5625,43.25,6.0417,-49.25,42.75,-39.875,43.75
1048451,Walls,Glazing Wall - Stair,,-44.5833,43.25,30.0417,-47.7708,42.75,-41.3958,43.75
1048452,Doors,Door-Curtain-Wall-Single-Storefront,S22A,-46.0625,44.7188,4,-47.5625,43.1458,-44.5625,46.2917
1135969,Walls,"Interior - 4 7/8"" Partition (NR)",,-78.7812,35.6198,-0.4583,-86.7812,35.4167,-70.7812,35.8229
1184003,Walls,"Chase - GWB & Metal Stud 6 5/8""",,22.9471,-30.3281,10.0833,4.5833,-30.6042,41.3108,-30.0521
1206137,Doors,"36"" x 84"" (60 MIN)",204A,-17.8229,10.4844,11.6667,-19.4896,8.7083,-16.1563,12.2604
1207539,Stairs,Stair,,-16.8333,31.1255,13.4583,-19.8333,28.1255,-13.8333,34.1255
1226933,Walls,"Core - Concrete 12""",,41.25,-11.875,10.0833,40.75,-26.125,41.75,2.375
1235583,Walls,"Party - 6 1/8"" (2-hr)",,3.5833,13.7474,10.0833,3.0938,8.75,4.0729,18.7448
1240635,Stairs,Stair,,-54.1354,30.2083,-0.1432,-57.6667,20.75,-50.6042,39.6667
1244066,Walls,"Core - Concrete 12""",,-100.125,42.474,7.5833,-100.625,41.6979,-99.625,43.25
1245348,Walls,"Core - Concrete 12""",,-49.25,27.3542,7.5833,-49.75,18.4844,-48.75,36.224
1247377,Walls,"Interior - 4 7/8"" Partition (NR)",,-57.7656,28.2057,-0.4583,-57.9688,20.1875,-57.5625,36.224
1247474,Walls,"Interior - 4 7/8"" Partition (NR)",,-61.6589,20.3906,-0.4583,-65.5521,20.1875,-57.7656,20.5938
1247521,Walls,"Interior - 4 7/8"" Partition (NR)",,-61.5078,28.1302,-0.4583,-65.25,27.9271,-57.7656,28.3333
1257762,Walls,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,-95.3021,18.6875,7.5833,-100.125,18.2604,-90.4792,19.1146
1258318,Walls,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud",,-90.4792,13.8802,7.5833,-90.9063,8.6458,-90.0521,19.1146
1263584,Windows,"50"" x 80""",182,-95.75,42.4112,12.2969,-98.0625,41.5938,-93.4375,43.2287
1263678,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-50.4271,24.8411,6.2083,-50.6042,9.6615,-50.25,40.0208
1263784,Walls,"Core - Concrete 12""",,-49.25,30.3464,10.0833,-49.75,18.4844,-48.75,42.2083
1267596,Windows,"50"" x 80""",183,-73.2917,42.4112,12.2969,-75.6042,41.5938,-70.9792,43.2287
1272069,Walls,Block 37 Pilaster,,-50.2708,-27.7125,10.0833,-50.6042,-28.675,-49.9375,-26.75
1272219,Walls,Block 37 Pilaster,,-50.1771,-28.675,10.0833,-50.6042,-29.0083,-49.75,-28.3416
1279689,Walls,"Interior - 7 1/4"" Partition (NR)",,-28.7292,-8.2786,10.0833,-29.0313,-12.0937,-28.4271,-4.4635
1280871,Walls,"Interior - 7 1/4"" Partition (NR)",,19.8958,19.1797,10.0833,19.5938,15.2656,20.1979,23.0938
1286004,Walls,"Interior - 4 7/8"" Partition (NR)",,24.4427,21.0182,10.0833,24.2396,19.9792,24.6458,22.0573
1286298,Walls,"Chase - GWB & Metal Stud 2 1/4""",,23.9219,18.5729,10.0833,23.2917,18.4792,24.5521,18.6667
1288369,Walls,"Chase - GWB & Metal Stud 2 1/4""",,23.9688,19.9792,10.0833,23.2917,19.8854,24.6458,20.0729
1288370,Walls,"Chase - GWB & Metal Stud 2 1/4""",,24.5521,19.2292,10.0833,24.4583,18.4792,24.6458,19.9792
1288371,Walls,"Interior - 7 1/4"" Partition (NR)",,21.5938,19.7708,10.0833,19.8958,19.4687,23.2917,20.0729
1290416,Doors,"32"" x 84""",205OPN,22.2188,22.0573,11.5833,20.8854,21.8542,23.5521,22.2604
1297743,Walls,"Core - Concrete 12""",,-49.25,42.9792,10.0833,-49.75,42.2083,-48.75,43.75
1297976,Walls,"Core - Concrete 12""",,-39.875,42.9792,10.0833,-40.375,42.2083,-39.375,43.75
1299174,Walls,"Party - 6 1/8"" (2-hr)",,41.2604,-28.3385,10.0833,40.7708,-30.0521,41.75,-26.625
1299759,Walls,"Core - Concrete 12""",,45.9375,2.375,10.0833,40.75,1.875,51.125,2.875
1300087,Walls,"Core - Concrete 12""",,45.8125,-20.125,10.0833,41,-20.625,50.625,-19.625
1300707,Walls,"Chase - GWB & Metal Stud 3 1/8""",,40.1198,-12.6198,10.0833,39.9896,-28.375,40.25,3.1354
1300836,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,-105.2135,18.4844,7.5833,-110.9323,18.2604,-99.4948,18.7083
1302653,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-54.6771,39.8438,7.5833,-58.9271,39.6667,-50.4271,40.0208
1302690,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-58.9271,40.9453,7.5833,-59.1042,39.6667,-58.75,42.224
1302970,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-94.8646,34.4219,8.7917,-99.625,34.2917,-90.1042,34.5521
1302972,Walls,"Chase - GWB & Metal Stud 6 5/8""",,-99.349,38.3229,8.7917,-99.625,34.4219,-99.0729,42.224
1302973,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-94.8646,25.0781,8.7917,-99.625,24.9479,-90.1042,25.2083
1303281,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-90.2812,29.75,8.7917,-90.4583,25.0781,-90.1042,34.4219
1303290,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-99.4948,21.8932,8.7917,-99.625,18.7083,-99.3646,25.0781
1304481,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-94.8646,34.4688,-0.4583,-99.625,34.2917,-90.1042,34.6458
1304482,Walls,"Chase - GWB & Metal Stud 6 5/8""",,-99.349,38.3464,-0.4583,-99.625,34.4688,-99.0729,42.224
1304483,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-94.9661,25.0781,-0.4583,-99.625,24.9479,-90.3073,25.2083
1304484,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-90.2812,29.8568,-0.4583,-90.4583,25.2448,-90.1042,34.4688
1304485,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-99.4948,21.9193,-0.4583,-99.625,18.7604,-99.3646,25.0781
1305280,Walls,Block 37 Pilaster,,-50.1771,-26.75,10.0833,-50.6042,-27.0833,-49.75,-26.4167
1309342,Walls,"Interior - 5 1/2"" Partition (1-hr Smoke)",,-39.5938,5.75,10.0833,-39.8229,2.4948,-39.3646,9.0052
1309343,Doors,"36"" x 84"" (20 MIN)",201C,-41.0729,4.6875,11.6667,-42.8229,3.0208,-39.3229,6.3542
1309514,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-1.0833,28.0885,10.0833,-6.3437,27.9583,4.1771,28.2188
1309515,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-6.2135,23.3516,10.0833,-6.3437,18.6146,-6.0833,28.0885
1309516,Walls,"Chase - GWB & Metal Stud 3 1/8""",,4.0469,25.7734,10.0833,3.9167,23.4583,4.1771,28.0885
1309518,Walls,"Chase - GWB & Metal Stud 3 1/8""",,51.2552,-11.987,10.0833,51.125,-26.849,51.3854,2.875
1309519,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-39.2448,30.3359,10.0833,-39.375,18.4479,-39.1146,42.224
1309520,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-1.0703,18.7448,10.0833,-6.2135,18.6146,4.0729,18.875
1309521,Walls,"Chase - GWB & Metal Stud 3 1/8""",,45.5755,3.0052,10.0833,40.1198,2.875,51.0313,3.1354
1309522,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-44.5625,18.5781,10.0833,-49.8802,18.4479,-39.2448,18.7083
1309523,Walls,"Furring - GWB & Channels 1 7/8""",,3.9948,19.4766,10.0833,3.9167,18.7448,4.0729,20.2083
1319646,Walls,"Interior - 7 1/4"" Partition (NR)",,28.7005,21.9583,10.0833,24.4427,21.6562,32.9583,22.2604
1342183,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-48.8895,18.0781,10.0833,-49.5208,17.9479,-48.2582,18.2083
1342227,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-48.3884,18.3281,10.0833,-48.5186,18.0781,-48.2582,18.5781
1343128,Walls,"Party - 6 1/8"" (2-hr)",,-49.5208,14.3542,7.5833,-50.0104,9.5,-49.0312,19.2083
1362233,Walls,"Chase - GWB & Metal Stud 3 1/8""",,4.4531,-29.1292,10.0833,4.3229,-30.0916,4.5833,-28.1667
1380272,Walls,"Interior - 4 7/8"" Partition (NR)",,9.224,11.1458,10.0833,9.0208,9.0052,9.4271,13.2865
1390768,Walls,"Interior - 4 7/8"" Partition (NR)",,49.4635,34.2057,5.0417,49.2604,26.1875,49.6667,42.224
1390769,Walls,"Interior - 4 7/8"" Partition (NR)",,45.3568,26.3906,5.0417,41.25,26.1875,49.4635,26.5938
1390770,Walls,"Interior - 4 7/8"" Partition (NR)",,45.7734,34.1302,5.0417,42.0833,33.9271,49.4635,34.3333
1391115,Walls,"Chase - GWB & Metal Stud 4 1/4""",,42.0833,34.2057,10.0833,41.9063,26.1875,42.2604,42.224
1433522,Doors,"32"" x 84""",202OPN,-30.5313,-11.0573,11.5833,-31.8646,-11.2604,-29.1979,-10.8542
1433602,Walls,"Interior - 7 1/4"" Partition (NR)",,-36.9115,-10.9583,10.0833,-41.7917,-11.2604,-32.0313,-10.6562
1433853,Walls,"Interior - 7 1/4"" Partition (NR)",,-30.4818,-8.9687,10.0833,-32.2344,-9.2708,-28.7292,-8.6667
1434726,Walls,"Chase - GWB & Metal Stud 6 5/8""",,-34.9141,-27.8802,10.0833,-48.5833,-28.1562,-21.2448,-27.6042
1450232,Windows,Schematic Opening Cut,111,-25.4479,-27.2453,14.6667,-27.2396,-28.1562,-23.6563,-26.3344
1452001,Windows,Schematic Opening Cut,112,-31.9479,-27.2453,14.6667,-33.7396,-28.1562,-30.1563,-26.3344
1452013,Windows,Schematic Opening Cut,113,-38.4479,-27.2453,14.6667,-40.2396,-28.1562,-36.6563,-26.3344
1452023,Windows,Schematic Opening Cut,115,-44.9479,-27.2453,14.6667,-46.7396,-28.1562,-43.1563,-26.3344
1453376,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-48.9349,-26.2396,10.0833,-49.6406,-26.4167,-48.2292,-26.0625
1453862,Walls,"Chase - GWB & Metal Stud 4 1/4""",,-48.4063,-27.0599,10.0833,-48.5833,-27.8802,-48.2292,-26.2396
1474830,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,-105.3385,43.974,7.5833,-111.5,43.75,-99.1771,44.1979
1475270,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,-99.401,43.099,7.5833,-99.625,42.224,-99.1771,43.974
1475443,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,-44.5625,43.974,6.0417,-50.1979,43.75,-38.9271,44.1979
1475676,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,-49.974,43.099,7.5833,-50.1979,42.224,-49.75,43.974
1475677,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,-39.151,43.099,10.0833,-39.375,42.224,-38.9271,43.974
1502353,Walls,"Chase - GWB & Metal Stud 6 5/8""",,-8.3339,-28.026,12.7917,-15.3802,-28.3021,-1.2875,-27.75
1502355,Windows,Schematic Opening Cut,139,-8.3333,-27.3912,18.75,-10.0833,-28.3021,-6.5833,-26.4803
1502356,Windows,Schematic Opening Cut,140,-12.1667,-27.3912,18.75,-13.2917,-28.3021,-11.0417,-26.4803
1502684,Windows,Schematic Opening Cut,143,-4.5,-27.3912,18.75,-5.625,-28.3021,-3.375,-26.4803
1502778,Walls,"Chase - GWB & Metal Stud 6 5/8""",,-17.5651,-28.8177,12.7917,-19.75,-29.0938,-15.3802,-28.5417
1505924,Walls,"Exterior - GWB on Metal Stud w Insulated Panel 8 7/8""",,-8.3333,-28.724,3.5208,-19.75,-29.0938,3.0833,-28.3542
1506500,Walls,Block 39 Storefront,,-8.3333,-28.6875,4.2708,-19.3802,-29.1875,2.7135,-28.1875
1517541,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-19.3802,-28.4401,11.5833,-19.5104,-28.8177,-19.25,-28.0625
1517884,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-15.3802,-28.4219,12.7917,-15.5104,-29.0938,-15.25,-27.75
1518158,Walls,"Chase - GWB & Metal Stud 6 5/8""",,0.8974,-28.8177,12.7917,-1.2875,-29.0938,3.0823,-28.5417
1518160,Walls,"Chase - GWB & Metal Stud 3 1/8""",,2.7125,-28.4401,11.5833,2.5823,-28.8177,2.8427,-28.0625
1518161,Walls,"Chase - GWB & Metal Stud 3 1/8""",,-1.2875,-28.4219,12.7917,-1.4177,-29.0938,-1.1573,-27.75
1532609,Walls,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud",,63.0283,36.8048,10.0833,61.8234,31.3822,64.2331,42.2274
1534835,Walls,"Chase - GWB & Metal Stud 3 1/8""",,70.0801,-24.9032,10.0833,69.5519,-25.0996,70.6083,-24.7068
1534836,Walls,"Chase - GWB & Metal Stud 3 1/8""",,69.7931,-25.6119,10.0833,69.5859,-26.2872,70.0004,-24.9365
1543392,Walls,"Chase - GWB & Metal Stud 3 1/8""",,40.3802,-28.375,10.0833,39.9896,-28.5052,40.7708,-28.2448
